dataset,model,series_id,fg_code,fg_category,forecast_p50,safety_stock,reorder_point,target_max,on_hand_inventory,suggested_order_qty
A,ETS,FG095,FG095,Baby Care,21197.75856224263,4755.0,25953.0,47151.0,,47151.0
A,ETS,FG096,FG096,Baby Care,6251.888774255359,865.0,7117.0,13369.0,,13369.0
A,ETS,FG097,FG097,Baby Care,8917.170225828884,1304.0,10221.0,19138.0,,19138.0
A,ETS,FG098,FG098,Baby Care,10478.917941159336,706.0,11185.0,21664.0,,21664.0
A,ETS,FG099,FG099,Combo,7272.193561511919,2440.0,9712.0,16984.0,,16984.0
A,ETS,FG100,FG100,Combo,4448.3137898769355,1485.0,5933.0,10381.0,,10381.0
A,ETS,FG101,FG101,Combo,6383.170521071169,1433.0,7816.0,14199.0,,14199.0
A,ETS,FG102,FG102,Combo,6016.745801128945,2898.0,8915.0,14932.0,,14932.0
A,ETS,FG103,FG103,Combo,4779.822465842775,1538.0,6318.0,11098.0,,11098.0
A,SARIMA,FG001,FG001,Soap,30666.328453485658,7679.0,38345.0,69011.0,,69011.0
A,SARIMA,FG002,FG002,Soap,47089.99454286235,13668.0,60758.0,107848.0,,107848.0
A,SARIMA,FG003,FG003,Soap,83852.67502046867,11035.0,94888.0,178741.0,,178741.0
A,SARIMA,FG004,FG004,Soap,45751.09092792106,15647.0,61398.0,107149.0,,107149.0
A,SARIMA,FG005,FG005,Soap,40893.14395002197,17527.0,58420.0,99313.0,,99313.0
A,SARIMA,FG006,FG006,Soap,62299.67943951761,10084.0,72384.0,134684.0,,134684.0
A,SARIMA,FG007,FG007,Soap,40121.33275930145,15583.0,55704.0,95825.0,,95825.0
A,SARIMA,FG008,FG008,Soap,47740.80427331582,8730.0,56471.0,104212.0,,104212.0
A,SARIMA,FG009,FG009,Soap,35093.86960843723,8510.0,43604.0,78698.0,,78698.0
A,SARIMA,FG010,FG010,Soap,88511.92277892282,16050.0,104562.0,193074.0,,193074.0
A,SARIMA,FG011,FG011,Soap,61974.66320935106,20028.0,82003.0,143978.0,,143978.0
A,SARIMA,FG012,FG012,Soap,35511.8816283406,17209.0,52721.0,88233.0,,88233.0
A,SARIMA,FG013,FG013,Soap,82069.31804769566,16879.0,98948.0,181017.0,,181017.0
A,SARIMA,FG014,FG014,Soap,64785.52579733855,19445.0,84231.0,149017.0,,149017.0
A,SARIMA,FG015,FG015,Soap,58537.26377860678,14771.0,73308.0,131845.0,,131845.0
A,SARIMA,FG016,FG016,Shampoo,27597.514489939946,9035.0,36633.0,64231.0,,64231.0
A,SARIMA,FG017,FG017,Shampoo,40831.12061273125,14409.0,55240.0,96071.0,,96071.0
A,SARIMA,FG018,FG018,Shampoo,33722.1725561151,17568.0,51290.0,85012.0,,85012.0
A,SARIMA,FG019,FG019,Shampoo,61512.854089459295,16083.0,77596.0,139109.0,,139109.0
A,SARIMA,FG020,FG020,Shampoo,54528.5545438894,13740.0,68269.0,122798.0,,122798.0
A,SARIMA,FG021,FG021,Shampoo,37801.383071003635,9726.0,47527.0,85328.0,,85328.0
A,SARIMA,FG022,FG022,Shampoo,51476.25907966733,7795.0,59271.0,110747.0,,110747.0
A,SARIMA,FG023,FG023,Shampoo,25551.14372613766,26394.0,51945.0,77496.0,,77496.0
A,SARIMA,FG024,FG024,Shampoo,32255.181495327288,15431.0,47686.0,79941.0,,79941.0
A,SARIMA,FG025,FG025,Shampoo,28549.627773192304,4486.0,33036.0,61586.0,,61586.0
A,SARIMA,FG026,FG026,Shampoo,36134.63727889468,10022.0,46157.0,82292.0,,82292.0
A,SARIMA,FG027,FG027,Shampoo,48950.42325100944,15511.0,64461.0,113411.0,,113411.0
A,SARIMA,FG028,FG028,Shampoo,35513.247930570804,9852.0,45365.0,80878.0,,80878.0
A,SARIMA,FG029,FG029,Shampoo,19242.928845750113,6819.0,26062.0,45305.0,,45305.0
A,SARIMA,FG030,FG030,Shampoo,39737.83292394422,7115.0,46853.0,86591.0,,86591.0
A,SARIMA,FG031,FG031,Shampoo,61532.82295743169,19997.0,81530.0,143063.0,,143063.0
A,SARIMA,FG032,FG032,Shampoo,19375.72942626622,7211.0,26587.0,45963.0,,45963.0
A,SARIMA,FG033,FG033,Shampoo,53576.832747491826,13393.0,66970.0,120547.0,,120547.0
A,SARIMA,FG034,FG034,Liquid Wash,51069.45355151376,6049.0,57118.0,108187.0,,108187.0
A,SARIMA,FG035,FG035,Liquid Wash,38839.6203322181,18125.0,56965.0,95805.0,,95805.0
A,SARIMA,FG036,FG036,Liquid Wash,43851.57157278948,11302.0,55154.0,99006.0,,99006.0
A,SARIMA,FG037,FG037,Liquid Wash,19350.4354163086,6508.0,25858.0,45208.0,,45208.0
A,SARIMA,FG038,FG038,Liquid Wash,34104.19253013965,3471.0,37575.0,71679.0,,71679.0
A,SARIMA,FG039,FG039,Liquid Wash,16088.222792449867,5908.0,21996.0,38084.0,,38084.0
A,SARIMA,FG040,FG040,Liquid Wash,24400.198654411844,7379.0,31779.0,56179.0,,56179.0
A,SARIMA,FG041,FG041,Liquid Wash,13918.937193610544,4523.0,18442.0,32361.0,,32361.0
A,SARIMA,FG042,FG042,Liquid Wash,29689.84667265345,7386.0,37076.0,66766.0,,66766.0
A,SARIMA,FG043,FG043,Liquid Wash,34676.861214411925,18358.0,53035.0,87712.0,,87712.0
A,SARIMA,FG044,FG044,Diaper,42545.988021836725,4074.0,46620.0,89166.0,,89166.0
A,SARIMA,FG045,FG045,Diaper,78656.39815254067,11779.0,90435.0,169091.0,,169091.0
A,SARIMA,FG046,FG046,Diaper,61798.82866218666,14019.0,75818.0,137617.0,,137617.0
A,SARIMA,FG047,FG047,Diaper,20978.39914995889,3496.0,24474.0,45452.0,,45452.0
A,SARIMA,FG048,FG048,Diaper,33084.273510852116,15241.0,48325.0,81409.0,,81409.0
A,SARIMA,FG049,FG049,Diaper,67630.31493069594,11768.0,79398.0,147028.0,,147028.0
A,SARIMA,FG050,FG050,Diaper,21952.747250127035,7668.0,29621.0,51574.0,,51574.0
A,SARIMA,FG051,FG051,Diaper,23453.741025669715,4771.0,28225.0,51679.0,,51679.0
A,SARIMA,FG052,FG052,Diaper,71252.61845198524,29417.0,100670.0,171923.0,,171923.0
A,SARIMA,FG053,FG053,Diaper,51096.8531201474,10696.0,61793.0,112890.0,,112890.0
A,SARIMA,FG054,FG054,Diaper,72519.09160818992,15497.0,88016.0,160535.0,,160535.0
A,SARIMA,FG055,FG055,Diaper,17818.76984097336,3283.0,21102.0,38921.0,,38921.0
A,SARIMA,FG056,FG056,Sanitary,31668.53890098345,17607.0,49276.0,80945.0,,80945.0
A,SARIMA,FG057,FG057,Sanitary,30930.142364124196,13963.0,44893.0,75823.0,,75823.0
A,SARIMA,FG058,FG058,Sanitary,44090.69698094487,8715.0,52806.0,96897.0,,96897.0
A,SARIMA,FG059,FG059,Sanitary,16223.07187522218,4194.0,20417.0,36640.0,,36640.0
A,SARIMA,FG060,FG060,Sanitary,35859.54874824159,4003.0,39863.0,75723.0,,75723.0
A,SARIMA,FG061,FG061,Sanitary,19560.287191280266,5448.0,25008.0,44568.0,,44568.0
A,SARIMA,FG062,FG062,Sanitary,17983.323458052055,12489.0,30472.0,48455.0,,48455.0
A,SARIMA,FG063,FG063,Sanitary,45817.85338994069,24830.0,70648.0,116466.0,,116466.0
A,SARIMA,FG064,FG064,Lotion/Cream,21113.48639170729,3666.0,24779.0,45892.0,,45892.0
A,SARIMA,FG065,FG065,Lotion/Cream,30383.032351940627,12385.0,42768.0,73151.0,,73151.0
A,SARIMA,FG066,FG066,Lotion/Cream,12003.891926018368,3559.0,15563.0,27567.0,,27567.0
A,SARIMA,FG067,FG067,Lotion/Cream,30984.178137251187,4299.0,35283.0,66267.0,,66267.0
A,SARIMA,FG068,FG068,Lotion/Cream,20544.41014219467,12609.0,33153.0,53697.0,,53697.0
A,SARIMA,FG069,FG069,Lotion/Cream,32521.451040507443,4948.0,37469.0,69990.0,,69990.0
A,SARIMA,FG070,FG070,Lotion/Cream,27149.86883949074,9692.0,36842.0,63992.0,,63992.0
A,SARIMA,FG071,FG071,Lotion/Cream,22709.299671381275,7622.0,30331.0,53040.0,,53040.0
A,SARIMA,FG072,FG072,Lotion/Cream,8526.65486805577,1405.0,9932.0,18459.0,,18459.0
A,SARIMA,FG073,FG073,Lotion/Cream,23795.13254183381,8944.0,32739.0,56534.0,,56534.0
A,SARIMA,FG074,FG074,Lotion/Cream,7413.70647368821,4518.0,11932.0,19346.0,,19346.0
A,SARIMA,FG075,FG075,Lotion/Cream,7745.641648798773,3065.0,10811.0,18557.0,,18557.0
A,SARIMA,FG076,FG076,Talc,5410.173965705708,1566.0,6976.0,12386.0,,12386.0
A,SARIMA,FG077,FG077,Talc,20318.46514322381,3958.0,24276.0,44594.0,,44594.0
A,SARIMA,FG078,FG078,Talc,7244.386318174459,1714.0,8958.0,16202.0,,16202.0
A,SARIMA,FG079,FG079,Talc,18376.92540251145,13796.0,32173.0,50550.0,,50550.0
A,SARIMA,FG080,FG080,Talc,20894.18515734344,5624.0,26518.0,47412.0,,47412.0
A,SARIMA,FG081,FG081,Talc,4903.040542076245,13948.0,18851.0,23754.0,,23754.0
A,SARIMA,FG082,FG082,Home Care,38763.922668780826,8011.0,46775.0,85539.0,,85539.0
A,SARIMA,FG083,FG083,Home Care,29330.555753243,11333.0,40664.0,69995.0,,69995.0
A,SARIMA,FG084,FG084,Home Care,27772.89622614517,6008.0,33781.0,61554.0,,61554.0
A,SARIMA,FG085,FG085,Home Care,9171.9801633189,2177.0,11349.0,20521.0,,20521.0
A,SARIMA,FG086,FG086,Home Care,16115.607532536354,4306.0,20422.0,36538.0,,36538.0
A,SARIMA,FG087,FG087,Home Care,33569.34995104084,19699.0,53268.0,86837.0,,86837.0
A,SARIMA,FG088,FG088,Home Care,28714.93332934484,8643.0,37358.0,66073.0,,66073.0
A,SARIMA,FG089,FG089,Home Care,18358.125666008455,4249.0,22607.0,40965.0,,40965.0
A,SARIMA,FG090,FG090,Home Care,13724.164012142282,6109.0,19833.0,33557.0,,33557.0
A,SARIMA,FG091,FG091,Home Care,28997.830569664027,6942.0,35940.0,64938.0,,64938.0
A,SARIMA,FG092,FG092,Baby Care,17333.410069922273,3183.0,20516.0,37849.0,,37849.0
A,SARIMA,FG093,FG093,Baby Care,8194.674898774743,1225.0,9420.0,17615.0,,17615.0
A,SARIMA,FG094,FG094,Baby Care,13419.65716166262,5207.0,18627.0,32047.0,,32047.0
A,SARIMA,FG095,FG095,Baby Care,25564.98420174273,10393.0,35958.0,61523.0,,61523.0
A,SARIMA,FG096,FG096,Baby Care,6243.794669944725,2059.0,8303.0,14547.0,,14547.0
A,SARIMA,FG097,FG097,Baby Care,10184.253296560231,2562.0,12746.0,22930.0,,22930.0
A,SARIMA,FG098,FG098,Baby Care,8823.64432436132,3028.0,11852.0,20676.0,,20676.0
A,SARIMA,FG099,FG099,Combo,7873.006969773428,6037.0,13910.0,21783.0,,21783.0
A,SARIMA,FG100,FG100,Combo,5047.666932080162,1728.0,6776.0,11824.0,,11824.0
A,SARIMA,FG101,FG101,Combo,6655.496508103773,1144.0,7799.0,14454.0,,14454.0
A,SARIMA,FG102,FG102,Combo,6831.65225439175,2917.0,9749.0,16581.0,,16581.0
A,SARIMA,FG103,FG103,Combo,6333.608081910045,2849.0,9183.0,15517.0,,15517.0
B,ARIMA,FG001,FG001,Soap,25035.302523086026,3150.0,14833.0,39868.0,59381.0,0.0
B,ARIMA,FG002,FG002,Soap,46976.88888564915,10672.0,56083.0,103060.0,74976.0,28084.0
B,ARIMA,FG003,FG003,Soap,79295.99888649839,14217.0,88227.0,167523.0,186247.0,0.0
B,ARIMA,FG004,FG004,Soap,50959.153310259455,5639.0,44708.0,95667.0,106304.0,0.0
B,ARIMA,FG005,FG005,Soap,37199.25924344062,6098.0,34617.0,71816.0,80133.0,0.0
B,ARIMA,FG006,FG006,Soap,64895.24220161175,18331.0,96205.0,161100.0,93012.0,68088.0
B,ARIMA,FG007,FG007,Soap,44223.899308642176,6930.0,31990.0,76214.0,125905.0,0.0
B,ARIMA,FG008,FG008,Soap,38172.31439430138,4543.0,43988.0,82160.0,67135.0,15025.0
B,ARIMA,FG009,FG009,Soap,33109.5685598263,3882.0,24851.0,57961.0,39970.0,17991.0
B,ARIMA,FG010,FG010,Soap,78625.39418102353,8933.0,43004.0,121629.0,159730.0,0.0
B,ARIMA,FG011,FG011,Soap,59156.81641723303,6667.0,55964.0,115121.0,109274.0,5847.0
B,ARIMA,FG012,FG012,Soap,34895.49416655936,4768.0,47806.0,82701.0,75757.0,6944.0
B,ARIMA,FG013,FG013,Soap,75962.14673369609,26699.0,105193.0,181155.0,218380.0,0.0
B,ARIMA,FG014,FG014,Soap,53803.92897749747,11538.0,63548.0,117352.0,103769.0,13583.0
B,ARIMA,FG015,FG015,Soap,61372.703677815305,8607.0,72025.0,133398.0,151466.0,0.0
B,ARIMA,FG016,FG016,Shampoo,23048.825808044618,3664.0,29018.0,52067.0,35879.0,16188.0
B,ARIMA,FG017,FG017,Shampoo,31129.545236831105,5814.0,27605.0,58735.0,51554.0,7181.0
B,ARIMA,FG018,FG018,Shampoo,30723.497508111966,6504.0,20842.0,51565.0,51867.0,0.0
B,ARIMA,FG019,FG019,Shampoo,51491.9993110917,7962.0,64603.0,116095.0,133923.0,0.0
B,ARIMA,FG020,FG020,Shampoo,43639.72523722029,11602.0,47968.0,91608.0,86037.0,5571.0
B,ARIMA,FG021,FG021,Shampoo,35788.152015530046,4367.0,31805.0,67593.0,41660.0,25933.0
B,ARIMA,FG022,FG022,Shampoo,45621.943455235414,5965.0,37900.0,83522.0,76913.0,6609.0
B,ARIMA,FG023,FG023,Shampoo,37871.580689389426,6646.0,26844.0,64716.0,108867.0,0.0
B,ARIMA,FG024,FG024,Shampoo,34130.1610254891,11116.0,48659.0,82789.0,103552.0,0.0
B,ARIMA,FG025,FG025,Shampoo,21564.718964148033,3890.0,26892.0,48457.0,49256.0,0.0
B,ARIMA,FG026,FG026,Shampoo,31818.34445166659,11529.0,43347.0,75165.0,91327.0,0.0
B,ARIMA,FG027,FG027,Shampoo,45781.91587685515,7466.0,41039.0,86821.0,115895.0,0.0
B,ARIMA,FG028,FG028,Shampoo,32622.473035929637,9721.0,44518.0,77140.0,75262.0,1878.0
B,ARIMA,FG029,FG029,Shampoo,17639.8317230879,3222.0,17922.0,35562.0,34940.0,622.0
B,ARIMA,FG030,FG030,Shampoo,38779.32168257534,7835.0,37566.0,76345.0,95375.0,0.0
B,ARIMA,FG031,FG031,Shampoo,61827.82682981973,12706.0,53925.0,115753.0,122384.0,0.0
B,ARIMA,FG032,FG032,Shampoo,15128.192123319766,3039.0,10603.0,25731.0,31110.0,0.0
B,ARIMA,FG033,FG033,Shampoo,43611.125438941446,2144.0,22496.0,66107.0,68173.0,0.0
B,ARIMA,FG034,FG034,Liquid Wash,42679.292050668824,6697.0,45108.0,87787.0,122515.0,0.0
B,ARIMA,FG035,FG035,Liquid Wash,37014.76264266458,7662.0,49612.0,86627.0,60912.0,25715.0
B,ARIMA,FG036,FG036,Liquid Wash,38163.59515593667,5114.0,22924.0,61088.0,104800.0,0.0
B,ARIMA,FG037,FG037,Liquid Wash,19181.394331919462,3410.0,23870.0,43051.0,34512.0,8539.0
B,ARIMA,FG038,FG038,Liquid Wash,32663.03732226446,5887.0,45083.0,77746.0,54765.0,22981.0
B,ARIMA,FG039,FG039,Liquid Wash,13402.939154597136,1888.0,8589.0,21992.0,30903.0,0.0
B,ARIMA,FG040,FG040,Liquid Wash,19720.050055315576,3784.0,21532.0,41252.0,25648.0,15604.0
B,ARIMA,FG041,FG041,Liquid Wash,14308.76102606608,2791.0,10422.0,24731.0,22861.0,1870.0
B,ARIMA,FG042,FG042,Liquid Wash,23966.815861923544,2914.0,25283.0,49250.0,48592.0,658.0
B,ARIMA,FG043,FG043,Liquid Wash,35479.238444957526,8006.0,47033.0,82512.0,83325.0,0.0
B,ARIMA,FG044,FG044,Diaper,43667.42825398324,3104.0,33671.0,77338.0,51462.0,25876.0
B,ARIMA,FG045,FG045,Diaper,65634.0798691001,6579.0,32833.0,98467.0,94908.0,3559.0
B,ARIMA,FG046,FG046,Diaper,62972.02421166493,10003.0,83470.0,146442.0,148277.0,0.0
B,ARIMA,FG047,FG047,Diaper,18158.675163946205,1506.0,14822.0,32981.0,44974.0,0.0
B,ARIMA,FG048,FG048,Diaper,33744.82727709969,6005.0,45374.0,79119.0,53907.0,25212.0
B,ARIMA,FG049,FG049,Diaper,70378.64941166488,14773.0,80460.0,150839.0,85596.0,65243.0
B,ARIMA,FG050,FG050,Diaper,23898.58165716869,4180.0,29672.0,53571.0,28784.0,24787.0
B,ARIMA,FG051,FG051,Diaper,19280.854298603965,2112.0,20750.0,40031.0,31924.0,8107.0
B,ARIMA,FG052,FG052,Diaper,66267.5559579151,8960.0,53138.0,119406.0,77005.0,42401.0
B,ARIMA,FG053,FG053,Diaper,50536.26575779822,7582.0,41273.0,91809.0,127959.0,0.0
B,ARIMA,FG054,FG054,Diaper,66177.39385062584,9516.0,62458.0,128635.0,95660.0,32975.0
B,ARIMA,FG055,FG055,Diaper,16146.409729645986,1831.0,13672.0,29818.0,30746.0,0.0
B,ARIMA,FG056,FG056,Sanitary,30957.411609315663,1685.0,13036.0,43993.0,67200.0,0.0
B,ARIMA,FG057,FG057,Sanitary,33256.385970035415,2632.0,29237.0,62493.0,65918.0,0.0
B,ARIMA,FG058,FG058,Sanitary,43872.11469534837,5241.0,27177.0,71049.0,66789.0,4260.0
B,ARIMA,FG059,FG059,Sanitary,15493.555168438244,2120.0,16581.0,32075.0,39403.0,0.0
B,ARIMA,FG060,FG060,Sanitary,37735.83963572808,4367.0,45876.0,83612.0,70819.0,12793.0
B,ARIMA,FG061,FG061,Sanitary,19933.263810633707,3144.0,25071.0,45004.0,37922.0,7082.0
B,ARIMA,FG062,FG062,Sanitary,17693.88660059348,1976.0,19080.0,36774.0,21543.0,15231.0
B,ARIMA,FG063,FG063,Sanitary,45898.05349171446,5255.0,40444.0,86342.0,53520.0,32822.0
B,ARIMA,FG064,FG064,Lotion/Cream,20301.87773612009,3033.0,29425.0,49727.0,45552.0,4175.0
B,ARIMA,FG065,FG065,Lotion/Cream,30662.262215362975,4662.0,26126.0,56788.0,57052.0,0.0
B,ARIMA,FG066,FG066,Lotion/Cream,10585.288864279091,1859.0,8916.0,19501.0,19013.0,488.0
B,ARIMA,FG067,FG067,Lotion/Cream,28701.831384905792,4295.0,39694.0,68396.0,54562.0,13834.0
B,ARIMA,FG068,FG068,Lotion/Cream,18374.616035564424,2203.0,12615.0,30990.0,42867.0,0.0
B,ARIMA,FG069,FG069,Lotion/Cream,26004.532197763387,2741.0,12276.0,38281.0,64041.0,0.0
B,ARIMA,FG070,FG070,Lotion/Cream,22985.56790444768,5148.0,25835.0,48821.0,33029.0,15792.0
B,ARIMA,FG071,FG071,Lotion/Cream,22962.95442162351,5518.0,33074.0,56037.0,47589.0,8448.0
B,ARIMA,FG072,FG072,Lotion/Cream,7034.642153690312,1115.0,4632.0,11667.0,8287.0,3380.0
B,ARIMA,FG073,FG073,Lotion/Cream,24655.599307118744,6148.0,25051.0,49707.0,54306.0,0.0
B,ARIMA,FG074,FG074,Lotion/Cream,6255.747442051773,1215.0,3717.0,9973.0,12521.0,0.0
B,ARIMA,FG075,FG075,Lotion/Cream,7514.270964610015,1509.0,8522.0,16036.0,9611.0,6425.0
B,ARIMA,FG076,FG076,Talc,5480.081159834626,1311.0,5695.0,11175.0,6733.0,4442.0
B,ARIMA,FG077,FG077,Talc,19730.0773049878,4115.0,18584.0,38314.0,32844.0,5470.0
B,ARIMA,FG078,FG078,Talc,8276.073434582739,1111.0,6077.0,14353.0,18826.0,0.0
B,ARIMA,FG079,FG079,Talc,17205.752842542228,2406.0,16171.0,33377.0,35524.0,0.0
B,ARIMA,FG080,FG080,Talc,24477.153368997504,2689.0,23903.0,48380.0,56857.0,0.0
B,ARIMA,FG081,FG081,Talc,5312.181641044562,1171.0,7546.0,12858.0,10871.0,1987.0
B,ARIMA,FG082,FG082,Home Care,35867.4653173489,7990.0,35488.0,71355.0,75426.0,0.0
B,ARIMA,FG083,FG083,Home Care,29219.29086169528,4908.0,17570.0,46789.0,73863.0,0.0
B,ARIMA,FG084,FG084,Home Care,25622.83157624689,4253.0,31584.0,57207.0,35036.0,22171.0
B,ARIMA,FG085,FG085,Home Care,8028.572232559188,914.0,7872.0,15901.0,9497.0,6404.0
B,ARIMA,FG086,FG086,Home Care,15655.765764826929,3054.0,19753.0,35409.0,37803.0,0.0
B,ARIMA,FG087,FG087,Home Care,33924.451289598044,2008.0,16709.0,50633.0,80288.0,0.0
B,ARIMA,FG088,FG088,Home Care,27135.48435674034,4288.0,20569.0,47704.0,48669.0,0.0
B,ARIMA,FG089,FG089,Home Care,17648.225397116974,4693.0,22341.0,39989.0,39212.0,777.0
B,ARIMA,FG090,FG090,Home Care,12254.512762389752,4799.0,18279.0,30534.0,25529.0,5005.0
B,ARIMA,FG091,FG091,Home Care,24513.49427007876,4200.0,23811.0,48324.0,59119.0,0.0
B,ARIMA,FG092,FG092,Baby Care,16522.19568894173,2538.0,21263.0,37785.0,32214.0,5571.0
B,ARIMA,FG093,FG093,Baby Care,7325.185580697063,1905.0,10207.0,17532.0,15746.0,1786.0
B,ARIMA,FG094,FG094,Baby Care,10448.653608419636,3012.0,10326.0,20775.0,19247.0,1528.0
B,ARIMA,FG095,FG095,Baby Care,19878.972109258528,3157.0,27674.0,47553.0,32005.0,15548.0
B,ARIMA,FG096,FG096,Baby Care,5949.076539152473,503.0,3478.0,9427.0,11941.0,0.0
B,ARIMA,FG097,FG097,Baby Care,8488.62993725374,1495.0,6022.0,14511.0,18788.0,0.0
B,ARIMA,FG098,FG098,Baby Care,9328.441188628838,1440.0,9836.0,19164.0,17167.0,1997.0
B,ARIMA,FG099,FG099,Combo,5647.778488198037,3992.0,8887.0,14535.0,15011.0,0.0
B,ARIMA,FG100,FG100,Combo,4244.9226761164055,577.0,2416.0,6661.0,6159.0,502.0
B,ARIMA,FG101,FG101,Combo,4820.397406209356,2671.0,7973.0,12793.0,13119.0,0.0
B,ARIMA,FG102,FG102,Combo,4986.971467407039,2273.0,5099.0,10086.0,18434.0,0.0
B,ARIMA,FG103,FG103,Combo,4146.357238659929,1838.0,6123.0,10269.0,7116.0,3153.0
B,ETS,FG001,FG001,Soap,28704.72715265446,3843.0,17239.0,45944.0,59381.0,0.0
B,ETS,FG002,FG002,Soap,49657.05004558041,9796.0,57798.0,107455.0,74976.0,32479.0
B,ETS,FG003,FG003,Soap,82427.32938486703,11095.0,88027.0,170454.0,186247.0,0.0
B,ETS,FG004,FG004,Soap,49638.35351772242,8627.0,46683.0,96321.0,106304.0,0.0
B,ETS,FG005,FG005,Soap,40109.72560774878,4903.0,35654.0,75764.0,80133.0,0.0
B,ETS,FG006,FG006,Soap,64293.99095960006,18002.0,95155.0,159449.0,93012.0,66437.0
B,ETS,FG007,FG007,Soap,40691.205442861385,9525.0,32583.0,73274.0,125905.0,0.0
B,ETS,FG008,FG008,Soap,41514.53882527156,7545.0,50443.0,91958.0,67135.0,24823.0
B,ETS,FG009,FG009,Soap,38534.854933741946,6217.0,30622.0,69157.0,39970.0,29187.0
B,ETS,FG010,FG010,Soap,87671.49379995574,13509.0,51500.0,139171.0,159730.0,0.0
B,ETS,FG011,FG011,Soap,67942.38164238817,12867.0,69486.0,137428.0,109274.0,28154.0
B,ETS,FG012,FG012,Soap,35935.607386944575,6444.0,50765.0,86701.0,75757.0,10944.0
B,ETS,FG013,FG013,Soap,82967.36881056492,22230.0,107963.0,190930.0,218380.0,0.0
B,ETS,FG014,FG014,Soap,57519.75214202141,10293.0,65895.0,123415.0,103769.0,19646.0
B,ETS,FG015,FG015,Soap,64888.70893543881,12283.0,79335.0,144224.0,151466.0,0.0
B,ETS,FG016,FG016,Shampoo,26503.869166743712,2878.0,32032.0,58536.0,35879.0,22657.0
B,ETS,FG017,FG017,Shampoo,35515.44401554041,9918.0,34779.0,70294.0,51554.0,18740.0
B,ETS,FG018,FG018,Shampoo,35240.876029564206,7091.0,23537.0,58778.0,51867.0,6911.0
B,ETS,FG019,FG019,Shampoo,54992.77128527549,12293.0,72785.0,127778.0,133923.0,0.0
B,ETS,FG020,FG020,Shampoo,49056.682683296945,8709.0,49590.0,98647.0,86037.0,12610.0
B,ETS,FG021,FG021,Shampoo,37302.6400876182,7496.0,36095.0,73398.0,41660.0,31738.0
B,ETS,FG022,FG022,Shampoo,52409.36850343571,3208.0,39895.0,92304.0,76913.0,15391.0
B,ETS,FG023,FG023,Shampoo,40053.97137527757,7880.0,29242.0,69296.0,108867.0,0.0
B,ETS,FG024,FG024,Shampoo,38440.70369628489,6637.0,48922.0,87363.0,103552.0,0.0
B,ETS,FG025,FG025,Shampoo,24626.8859342228,3315.0,29584.0,54211.0,49256.0,4955.0
B,ETS,FG026,FG026,Shampoo,40770.96031782471,9157.0,49928.0,90699.0,91327.0,0.0
B,ETS,FG027,FG027,Shampoo,55207.643154907775,4687.0,45173.0,100381.0,115895.0,0.0
B,ETS,FG028,FG028,Shampoo,34832.42535276738,10848.0,48003.0,82835.0,75262.0,7573.0
B,ETS,FG029,FG029,Shampoo,19320.909962335103,2784.0,18885.0,38206.0,34940.0,3266.0
B,ETS,FG030,FG030,Shampoo,41403.72058897597,4696.0,36439.0,77843.0,95375.0,0.0
B,ETS,FG031,FG031,Shampoo,63492.32059929077,12318.0,54646.0,118138.0,122384.0,0.0
B,ETS,FG032,FG032,Shampoo,16988.542982503564,3540.0,12034.0,29023.0,31110.0,0.0
B,ETS,FG033,FG033,Shampoo,50604.684517445225,5756.0,29372.0,79977.0,68173.0,11804.0
B,ETS,FG034,FG034,Liquid Wash,48651.3173472966,4622.0,48408.0,97059.0,122515.0,0.0
B,ETS,FG035,FG035,Liquid Wash,35407.097146511085,13315.0,53443.0,88850.0,60912.0,27938.0
B,ETS,FG036,FG036,Liquid Wash,43906.99238531809,6736.0,27226.0,71133.0,104800.0,0.0
B,ETS,FG037,FG037,Liquid Wash,19518.865759553173,4892.0,25712.0,45231.0,34512.0,10719.0
B,ETS,FG038,FG038,Liquid Wash,31846.9648395347,6952.0,45168.0,77015.0,54765.0,22250.0
B,ETS,FG039,FG039,Liquid Wash,15261.233520221498,2211.0,9842.0,25103.0,30903.0,0.0
B,ETS,FG040,FG040,Liquid Wash,22786.00759624425,6494.0,27001.0,49787.0,25648.0,24139.0
B,ETS,FG041,FG041,Liquid Wash,15239.974392738815,2784.0,10912.0,26152.0,22861.0,3291.0
B,ETS,FG042,FG042,Liquid Wash,25035.296301776503,4998.0,28364.0,53399.0,48592.0,4807.0
B,ETS,FG043,FG043,Liquid Wash,38106.79566936285,10976.0,52893.0,91000.0,83325.0,7675.0
B,ETS,FG044,FG044,Diaper,44010.2852319167,3151.0,33958.0,77968.0,51462.0,26506.0
B,ETS,FG045,FG045,Diaper,75395.9311961628,6008.0,36166.0,111562.0,94908.0,16654.0
B,ETS,FG046,FG046,Diaper,63402.276402193784,9099.0,83068.0,146470.0,148277.0,0.0
B,ETS,FG047,FG047,Diaper,19792.17687833408,2706.0,17220.0,37012.0,44974.0,0.0
B,ETS,FG048,FG048,Diaper,37458.64324431912,12134.0,55836.0,93295.0,53907.0,39388.0
B,ETS,FG049,FG049,Diaper,71352.65591823525,14188.0,80784.0,152137.0,85596.0,66541.0
B,ETS,FG050,FG050,Diaper,23749.512661706187,5990.0,31323.0,55073.0,28784.0,26289.0
B,ETS,FG051,FG051,Diaper,20420.302123749538,2510.0,22250.0,42670.0,31924.0,10746.0
